Frame,X,Y,Visibility,L,Theta,score
1719,248,270,1,25.67385207116604,-84.00711414571548,0.9508379697799683
1720,251,248,1,19.162746094167233,-83.096127489007,0.9668399691581726
1721,260,182,1,9.842916801571846,-81.35821258707932,0.8890443444252014
1722,262,164,1,20.648060835897923,-81.94559739798508,0.958562970161438
1723,266,146,1,18.261353343725204,-77.99153463002153,0.965714693069458
1724,278,89,1,12.257536634802818,-77.98431002207373,0.8974725008010864
1725,280,80,1,14.916358321905136,-76.24742127748017,0.898596465587616
1726,285,62,1,15.18218269944191,-72.89769071293077,0.9543964862823486
1727,298,20,1,12.167341470718384,-68.68578669342786,0.9321215152740479
1728,299,17,1,10.003165751695633,-69.64995867330015,0.9478432536125183
1729,302,8,1,7.186072111129761,-61.08515888935902,0.9293462038040161
1730,304,3,1,2.342567414045334,32.68821760668979,0.5417298674583435
1731,0,0,0,-inf,-inf,0.43294182419776917
1732,698,536,1,3.04100239276886,-10.366605783577546,0.6378685235977173
1733,706,532,1,5.6783753633499146,-42.96727457671302,0.95354825258255
1734,706,533,1,2.6731792986392975,-61.31604699009108,0.7126941680908203
1735,710,530,1,5.9936482310295105,-53.809634703546045,0.9523081183433533
1736,0,0,0,-inf,-inf,0.4592748284339905
1737,0,0,0,-inf,-inf,0.38493335247039795
1738,47,310,1,2.8284270763397217,45.00000000005688,0.7230072617530823
1739,0,0,0,-inf,-inf,0.3859398066997528
1740,99,60,1,0.0,0.0,0.4025983214378357
1741,97,60,1,1.0,0.0,0.5676763653755188
1742,46,296,1,0.0,0.0,0.45319217443466187
1743,0,0,0,-inf,-inf,0.5344312191009521
1744,0,0,0,-inf,-inf,0.3320484459400177
1745,579,92,1,1.7740079760551453,43.93945180253459,0.5559553503990173
1746,799,27,1,4.593504846096039,-35.78643229649809,0.8282373547554016
1747,0,0,0,-inf,-inf,0.39539921283721924
1748,0,0,0,-inf,-inf,0.3472898602485657
1749,109,431,1,2.6561252772808075,-12.362210695520558,0.5231046080589294
1750,110,432,1,4.027226876467466,4.603740907084565,0.793506383895874
1751,0,0,0,-inf,-inf,0.4358099699020386
1752,0,0,0,-inf,-inf,0.3941718637943268
1753,878,73,1,2.5428789630532265,-82.8232285996341,0.5756719708442688
1754,0,0,0,-inf,-inf,0.657224178314209
1755,0,0,0,-inf,-inf,0.39018741250038147
1756,0,0,0,-inf,-inf,0.2927982807159424
1757,32,323,1,2.910668730735779,27.67302828221097,0.5683889985084534
1758,0,0,0,-inf,-inf,0.4096006751060486
1759,871,80,1,1.0,90.0,0.5466834902763367
1760,870,80,1,1.0,90.0,0.6360886096954346
1761,0,0,0,-inf,-inf,0.36765721440315247
1762,867,81,1,3.1959234178066254,-35.25878286856767,0.754038393497467
1763,792,30,1,1.5674882978200912,10.900704743326772,0.49240583181381226
1764,575,86,1,3.1621733605861664,-17.969849099050563,0.6639471650123596
1765,581,84,1,2.0,90.0,0.5707299709320068
1766,582,80,1,0.5,0.0,0.8136904239654541
1767,0,0,0,-inf,-inf,0.7950220108032227
1768,257,356,1,2.691791355609894,-20.41261505422316,0.759570300579071
1769,0,0,0,-inf,-inf,0.7073582410812378
1770,425,14,1,4.122206449508667,74.76722754023213,0.7944615483283997
1771,427,25,1,2.91072016954422,55.76323991659515,0.6745931506156921
1772,427,29,1,2.1179932057857513,-48.209393365119396,0.5501729249954224
1773,591,87,1,2.5287579111754894,3.9946633831123797,0.6614515781402588
1774,866,81,1,2.0564183443784714,80.0084467392341,0.5473411083221436
1775,596,86,1,1.8015735447406769,-54.21747441147664,0.5151559710502625
1776,866,81,1,1.7084192335605621,-74.92930722465732,0.5715319514274597
1777,799,55,1,2.1213204860687256,0.0,0.553256630897522
1778,794,56,1,2.0956759080290794,-6.154007908713964,0.5825536847114563
1779,800,58,1,2.915472000837326,-58.943150565954205,0.7185690999031067
1780,795,58,1,8.007585701532662,-0.44864882416218993,0.8429713845252991
1781,790,58,1,5.51829613558948,2.911139864431656,0.8162857890129089
1782,789,58,1,4.922167360782623,10.12274564317573,0.696605920791626
1783,852,72,1,2.484477013349533,59.518357969355705,0.5851007103919983
1784,0,0,0,-inf,-inf,0.5219328999519348
1785,278,315,1,0.5,0.0,0.4052329957485199
1786,33,323,1,3.5413437485694885,44.51914533509923,0.7281429171562195
1787,0,0,0,-inf,-inf,0.5761507153511047
1788,0,0,0,-inf,-inf,0.35957813262939453
1789,854,63,1,2.545976608991623,-40.795544132223874,0.6453537344932556
1790,852,64,1,2.9146119952201843,-60.43121892044998,0.7822294235229492
1791,851,64,1,2.539561439305544,83.75328548559128,0.6962893605232239
1792,853,64,1,2.993576228618622,70.36558552648016,0.6660913825035095
1793,851,62,1,2.905406415462494,54.272886120923516,0.8287063241004944
1794,850,62,1,3.2004298269748688,37.13584461911058,0.8185725808143616
1795,0,0,0,-inf,-inf,0.7669579386711121
1796,598,95,1,0.0,0.0,0.5054598450660706
1797,0,0,0,-inf,-inf,0.3012031316757202
1798,845,65,1,0.0,0.0,0.40435296297073364
1799,0,0,0,-inf,-inf,0.34623342752456665
1800,0,0,0,-inf,-inf,0.29555997252464294
1801,844,68,1,0.7071067690849304,-44.99999999667797,0.4883730411529541
1802,0,0,0,-inf,-inf,0.7615676522254944
1803,378,244,1,3.122889906167984,-80.61756835359284,0.6912503838539124
1804,380,241,1,2.0934836082160473,86.26422041127691,0.7500436305999756
1805,387,242,1,2.9245530664920807,14.650165727043671,0.758274495601654
1806,420,33,1,0.0,0.0,0.43993696570396423
1807,388,248,1,0.5,90.0,0.4946478307247162
1808,391,248,1,1.5567070618271828,-81.65037788337132,0.47818565368652344
1809,320,208,1,0.0,0.0,0.4279514253139496
1810,325,207,1,2.0608966052532196,15.481878266588518,0.6844346523284912
1811,452,41,1,1.8015735447406769,-35.78252558828886,0.5130804777145386
1812,460,79,1,11.29798412322998,48.02110726828541,0.9380896687507629
1813,475,96,1,11.356311857700348,47.0078758686835,0.9520291686058044
1814,482,105,1,11.995099574327469,48.748345800539234,0.9393448829650879
1815,485,110,1,11.278864860534668,49.49787437753552,0.9653632640838623
1816,493,119,1,10.938413858413696,47.20667653152319,0.9664902687072754
1817,515,146,1,19.656475216150284,50.12954719182492,0.8930160403251648
1818,526,163,1,24.67602476477623,49.393063843156725,0.9694823622703552
1819,550,194,1,17.585362911224365,52.14495378252624,0.9802832007408142
1820,562,209,1,22.10002899169922,53.12446337103183,0.9556390047073364
1821,574,224,1,19.823971033096313,51.988024958434075,0.9663276076316833
1822,583,237,1,18.901023715734482,52.63447087428258,0.9875593781471252
1823,632,305,1,17.019686579704285,51.69747600315345,0.9582427144050598
1824,632,305,1,17.00745666027069,52.671649701808846,0.9504629373550415
1825,681,375,1,19.82345801591873,54.779551165487504,0.9583467245101929
1826,710,419,1,10.791200459003448,57.08726349034568,0.8947358131408691
1827,715,426,1,30.22713577747345,54.711651533116644,0.9492227435112
1828,730,447,1,28.169641435146332,55.59341969650772,0.9770801067352295
1829,741,461,1,15.520603030920029,54.60482458650402,0.7940290570259094
1830,783,525,1,1.573854960501194,12.933178397374565,0.8926973938941956
1831,797,535,1,4.041502680629492,2.61806003796935,0.8811560273170471
1832,881,519,1,2.5153354704380035,-20.70164146192424,0.8739264011383057
1833,883,520,1,2.490467220544815,-31.86476303515896,0.8501731157302856
1834,805,533,1,2.6444873213768005,-79.04415020541522,0.8426372408866882
1835,0,0,0,-inf,-inf,0.8802249431610107
1836,444,92,1,2.5,90.0,0.6939048171043396
1837,0,0,0,-inf,-inf,0.22315214574337006
1838,0,0,0,-inf,-inf,0.17485150694847107
1839,444,92,1,1.768502652645111,22.499999999969603,0.48133233189582825
1840,445,93,1,2.664137437939644,13.465771850996425,0.6648571491241455
1841,446,90,1,1.9148395955562592,54.21747441146101,0.5143811702728271
1842,449,92,1,3.786712348461151,17.153545227596975,0.5144245624542236
1843,0,0,0,-inf,-inf,0.37046775221824646
1844,466,94,1,1.4142136573791504,45.00000000036188,0.4821026921272278
1845,439,92,1,1.5,0.0,0.6357981562614441
1846,436,98,1,0.5,90.0,0.9089994430541992
1847,438,103,1,1.0,0.0,0.8337306976318359
1848,0,0,0,-inf,-inf,0.9076219797134399
1849,905,285,1,17.933062613010406,79.70955232536576,0.9849100708961487
1850,903,272,1,22.066479861736298,78.37754066786393,0.8898516297340393
1851,894,234,1,21.585803538560867,77.2194133762034,0.9397167563438416
1852,889,214,1,17.380889534950256,73.66102939511929,0.9878875017166138
1853,889,208,1,11.879246920347214,73.61749459750497,0.7457720041275024
1854,848,87,1,8.266296312212944,67.82461406592418,0.7407398223876953
1855,847,83,1,14.703658133745193,66.9162545391576,0.9916918277740479
1856,841,71,1,16.543601900339127,63.70153749591606,0.9246649742126465
1857,837,61,1,12.33307158946991,61.1590627271453,0.9147201180458069
1858,825,37,1,12.999928444623947,61.93160802153247,0.9606310725212097
1859,821,29,1,5.377657890319824,65.17293377054888,0.6826285123825073
1860,658,124,1,2.016828255727887,-2.0798211469422743,0.5727465748786926
1861,0,0,0,-inf,-inf,0.7170805335044861
1862,368,285,1,2.0344256684184074,85.2688388959365,0.5126790404319763
1863,368,280,1,1.8007351756095886,-59.036243467476424,0.8845065832138062
1864,365,291,1,2.568662703037262,-50.748281508948146,0.9015690088272095
1865,412,278,1,1.0948335826396942,14.87244064847111,0.4377875328063965
1866,412,278,1,1.1067972034215927,18.43494882313045,0.553199291229248
1867,412,285,1,0.5,90.0,0.44367358088493347
1868,0,0,0,-inf,-inf,0.2808956205844879
1869,403,273,1,0.0,0.0,0.4346679151058197
1870,0,0,0,-inf,-inf,0.7314834594726562
1871,403,283,1,3.328897386789322,-70.46342396791498,0.8564808964729309
1872,402,284,1,2.5185983180999756,-42.51114190080695,0.7432631850242615
1873,625,109,1,3.0975452065467834,6.822002325025979,0.7444006204605103
1874,621,107,1,3.1549258530139923,14.527302049538573,0.6818913817405701
1875,621,106,1,3.608067110180855,8.343953383522859,0.6821690201759338
1876,594,65,1,6.013156317174435,-7.650479404718086,0.8887882232666016
1877,606,105,1,3.5744326263666153,-5.04945789200135,0.5530646443367004
1878,0,0,0,-inf,-inf,0.5817782282829285
1879,801,25,1,2.604191839694977,-82.92007061708516,0.5487421154975891
1880,0,0,0,-inf,-inf,0.37175923585891724
1881,0,0,0,-inf,-inf,0.2745014429092407
1882,895,533,1,1.5567070618271828,-8.34962211603301,0.5199745893478394
1883,884,531,1,3.5808101892471313,40.406030650006876,0.7214303612709045
1884,0,0,0,-inf,-inf,0.4279678463935852
1885,875,526,1,6.382100045681,43.304115571464614,0.8700069785118103
1886,0,0,0,-inf,-inf,0.39314836263656616
1887,0,0,0,-inf,-inf,0.293426513671875
1888,864,519,1,1.7977204024791718,37.981878266036766,0.5265459418296814
1889,0,0,0,-inf,-inf,0.2597872018814087
1890,589,85,1,3.605104982852936,55.40835223153956,0.779567301273346
1891,585,80,1,3.6396835148334503,16.76376337176926,0.6634334921836853
1892,585,78,1,3.021084874868393,-19.329904127045044,0.619452178478241
1893,0,0,0,-inf,-inf,0.3747090697288513
1894,0,0,0,-inf,-inf,0.20350344479084015
1895,0,0,0,-inf,-inf,0.36080628633499146
1896,0,0,0,-inf,-inf,0.19100874662399292
1897,0,0,0,-inf,-inf,0.31966471672058105
1898,0,0,0,-inf,-inf,0.23066416382789612
1899,0,0,0,-inf,-inf,0.25329509377479553
1900,50,340,1,2.8398831635713577,17.888038858885388,0.6046844124794006
1901,0,0,0,-inf,-inf,0.6131578683853149
1902,547,6,1,4.265916541218758,-61.802339473113285,0.8911356329917908
1903,545,11,1,4.990196347236633,-56.71866749466354,0.8703622817993164
1904,543,18,1,3.7642358988523483,-75.48518379915295,0.832335352897644
1905,542,18,1,4.723522961139679,-66.31575456530774,0.8110177516937256
1906,540,26,1,3.5333900935947895,-87.95926694250818,0.7442082762718201
1907,0,0,0,-inf,-inf,0.6627023220062256
1908,393,302,1,3.1500389724969864,-76.60750224661959,0.5468111038208008
1909,393,296,1,2.019029915332794,52.01812173396324,0.5735547542572021
1910,534,39,1,2.5475101694464684,87.09218673510593,0.6905075907707214
1911,533,38,1,3.2372332513332367,-82.43345842572403,0.8845543265342712
1912,534,33,1,4.089417450129986,-83.2930343479918,0.8628032207489014
1913,534,25,1,4.026776313781738,-85.5377538023212,0.8072362542152405
1914,534,25,1,3.6072357892990112,81.75433327735959,0.7593418955802917
1915,534,21,1,3.019322454929352,70.76513591697758,0.8250521421432495
1916,534,20,1,2.6420655846595764,10.685311134691274,0.5601272583007812
1917,539,19,1,1.1067972034215927,-71.56505117742778,0.5356920957565308
1918,552,18,1,3.10206963121891,-7.236553564632652,0.7744433283805847
1919,426,260,1,1.7888543605804443,-63.43494882292201,0.49653422832489014
1920,424,85,1,1.78838250041008,40.93494882297586,0.5637766718864441
1921,422,84,1,1.5275070369243622,33.400704743020924,0.44736388325691223
1922,422,84,1,2.6298808604478836,-80.58764499106263,0.683493971824646
1923,421,85,1,2.4964354932308197,56.1900675259738,0.5714213848114014
1924,420,86,1,2.4794479459524155,60.481878266162745,0.5709083676338196
1925,394,275,1,3.604290634393692,-82.09287981497889,0.7772827744483948
1926,395,274,1,2.8400913774967194,-78.82967601986941,0.708599865436554
1927,394,265,1,3.503956286236644,-89.53334633256362,0.6026616096496582
1928,394,262,1,2.094849407672882,-54.06093012404653,0.5180577635765076
1929,0,0,0,-inf,-inf,0.3978622853755951
1930,569,11,1,5.36865046620369,-26.74563500016829,0.8423922061920166
1931,545,17,1,3.5478664822876453,3.0230001732925085,0.5191357731819153
1932,541,14,1,3.58656825684011,-86.43186852799613,0.8023311495780945
1933,540,18,1,3.9005307257175446,-52.97397448050208,0.785547137260437
1934,540,26,1,4.5905278623104095,44.16147247348237,0.8146336078643799
1935,542,28,1,6.016095221042633,43.898027299466555,0.7181055545806885
1936,559,39,1,8.490932375192642,30.719174503452948,0.5520918965339661
1937,588,38,1,3.097002327442169,66.02363022611748,0.7534388899803162
1938,587,36,1,3.624334156513214,79.38153134444734,0.7101759910583496
1939,585,29,1,3.6344994604587555,77.22057592868397,0.7430410385131836
1940,718,42,1,3.5332835279405117,83.91427089572244,0.5176941752433777
1941,582,80,1,9.012041687965393,57.466628364596815,0.9504371881484985
1942,588,89,1,10.695998787879944,54.25052178577984,0.9338021278381348
1943,619,138,1,12.788631319999695,54.34589980468698,0.8694401383399963
1944,619,138,1,10.93798765540123,57.14540292101339,0.9445957541465759
1945,629,155,1,14.574873298406601,60.098551996692336,0.9760109186172485
1946,641,177,1,15.87560960650444,60.14823652945564,0.9303734302520752
1947,644,182,1,17.421265184879303,59.85545115873844,0.9546829462051392
1948,657,205,1,15.6922025680542,59.0961368226752,0.9732200503349304
1949,697,285,1,8.942333221435547,62.24201804360061,0.8077101111412048
1950,708,305,1,22.572527930140495,63.844222240881614,0.9588767886161804
1951,718,327,1,26.611483305692673,65.00279286468519,0.982125997543335
1952,737,366,1,26.398674070835114,66.09638744640323,0.935940146446228
1953,745,385,1,25.262508809566498,63.55161745016871,0.9594821929931641
1954,753,401,1,24.233960509300232,60.93000584441663,0.9844319224357605
1955,766,421,1,11.01087412238121,49.99068356330092,0.8233113288879395
1956,0,0,0,-inf,-inf,0.2929232716560364
1957,825,456,1,10.579689025878906,73.77142611752036,0.8637195825576782
1958,817,427,1,18.598631098866463,74.56994233215286,0.9183103442192078
1959,816,423,1,11.866304576396942,72.17662932841866,0.9243821501731873
1960,806,390,1,18.343890100717545,72.67990979164246,0.9425386190414429
1961,770,286,1,9.958503305912018,70.86589691604425,0.8158187866210938
1962,766,277,1,20.711037546396255,68.73089365902017,0.960928738117218
1963,758,255,1,19.69724953174591,66.431376126775,0.9897779822349548
1964,749,235,1,17.439869433641434,63.74433639833567,0.9565215706825256
1965,743,222,1,19.888575702905655,64.30196525940154,0.9434800148010254
1966,735,204,1,15.440001457929611,62.1553753577527,0.9841295480728149
1967,706,149,1,9.29824122786522,55.01922626850709,0.8047194480895996
1968,701,139,1,12.959723204374313,60.04495480900091,0.9362602233886719
1969,693,127,1,12.618038088083267,57.16070700321023,0.9783449172973633
1970,686,115,1,11.799327969551086,54.396655625661396,0.968689501285553
1971,682,109,1,12.204476475715637,53.95057882016351,0.9728580713272095
1972,674,99,1,12.10371869802475,51.70794303741314,0.97175532579422
1973,659,80,1,16.70823323726654,50.072899742067314,0.9444496035575867
1974,651,69,1,7.429314523935318,44.08656087437472,0.9511798024177551
1975,644,63,1,6.726355969905853,42.65436164864413,0.9528868794441223
1976,639,57,1,6.094002574682236,38.15122711217791,0.9135385751724243
1977,638,56,1,4.605462461709976,38.12356913339086,0.8048388957977295
1978,678,48,1,2.8689295053482056,-20.71183281256621,0.6419293284416199
1979,0,0,0,-inf,-inf,0.37134191393852234
1980,675,49,1,1.1067972034215927,71.56505117767597,0.537621796131134
1981,0,0,0,-inf,-inf,0.3816037178039551
1982,0,0,0,-inf,-inf,0.380624383687973
1983,0,0,0,-inf,-inf,0.390543669462204
1984,893,70,1,2.5871034748852253,-3.508250872472649,0.7634516358375549
1985,894,68,1,2.42178438603878,22.49999999668058,0.5935488343238831
1986,894,66,1,2.665098637342453,13.608055778690192,0.582127571105957
1987,0,0,0,-inf,-inf,0.3935043513774872
1988,589,22,1,2.2135944068431854,-71.56505117707799,0.5910614728927612
1989,653,47,1,3.63421031832695,12.698165089792454,0.52323317527771
1990,658,35,1,4.0029057264328,67.03903926120219,0.7722250819206238
1991,605,84,1,2.0554805546998978,18.434948823181074,0.5591233372688293
1992,604,84,1,3.175895929336548,31.39996154141275,0.7729359865188599
1993,601,84,1,2.0,0.0,0.7098827958106995
1994,597,82,1,3.7693102210760117,-74.96390566329796,0.6874769926071167
1995,596,85,1,1.5,90.0,0.5596351623535156
1996,633,130,1,9.11708590388298,52.338804899461515,0.7737724781036377
1997,636,132,1,5.692241907119751,55.278983569419566,0.689697265625
1998,647,150,1,3.0239771902561188,70.5130896173328,0.7084954380989075
1999,647,155,1,2.8543709218502045,47.285024176689234,0.7659475207328796
2000,648,159,1,2.7177525982260704,80.25878286830758,0.7025070190429688
2001,704,42,1,5.3763580322265625,-25.07862767327651,0.6895213723182678
